Date,Time,Weekday,Weekday_Name,UTC_Time,Volume,Open,High,Low,Close,O-H,O-L,O-C,H-L,H-C,L-C,Direction
2018-07-01,21:00:00,6,Sunday,2018-07-01T21:00:00.000000000Z,13620,1.31444,1.31587,1.31386,1.31555,-0.0014300000000000423,0.0005800000000000249,-0.0011099999999999444,0.0020100000000000673,0.000320000000000098,-0.0016899999999999693,UP
2018-07-02,01:00:00,0,Monday,2018-07-02T01:00:00.000000000Z,13704,1.31555,1.31728,1.31489,1.31683,-0.0017300000000000093,0.000660000000000105,-0.0012799999999999478,0.0023900000000001143,0.00045000000000006146,-0.0019400000000000528,UP
2018-07-02,05:00:00,0,Monday,2018-07-02T05:00:00.000000000Z,17676,1.31682,1.31882,1.31597,1.31648,-0.0020000000000000018,0.0008500000000000174,0.00034000000000000696,0.002850000000000019,0.0023400000000000087,-0.0005100000000000104,DOWN
2018-07-02,09:00:00,0,Monday,2018-07-02T09:00:00.000000000Z,14070,1.31647,1.31975,1.31617,1.31955,-0.0032799999999999496,0.00029999999999996696,-0.0030799999999999716,0.0035799999999999166,0.00019999999999997797,-0.0033799999999999386,UP
2018-07-02,13:00:00,0,Monday,2018-07-02T13:00:00.000000000Z,19051,1.31954,1.32246,1.3185,1.32199,-0.0029200000000000337,0.0010399999999999299,-0.0024500000000000632,0.0039599999999999635,0.00046999999999997044,-0.003489999999999993,UP
2018-07-02,17:00:00,0,Monday,2018-07-02T17:00:00.000000000Z,8629,1.32197,1.32197,1.31778,1.31848,0.0,0.004190000000000138,0.003489999999999993,0.004190000000000138,0.003489999999999993,-0.000700000000000145,DOWN
2018-07-02,21:00:00,0,Monday,2018-07-02T21:00:00.000000000Z,5371,1.31859,1.31907,1.31753,1.3188,-0.00048000000000003595,0.0010599999999998388,-0.00021000000000004349,0.0015399999999998748,0.00026999999999999247,-0.0012699999999998823,UP
2018-07-03,01:00:00,1,Tuesday,2018-07-03T01:00:00.000000000Z,14172,1.31881,1.32077,1.31841,1.31963,-0.0019599999999999618,0.00039999999999995595,-0.0008200000000000429,0.0023599999999999177,0.0011399999999999189,-0.0012199999999999989,UP
2018-07-03,05:00:00,1,Tuesday,2018-07-03T05:00:00.000000000Z,19837,1.31963,1.3202,1.31554,1.3165,-0.0005699999999999594,0.004090000000000149,0.003130000000000077,0.0046600000000001085,0.0037000000000000366,-0.0009600000000000719,DOWN
2018-07-03,09:00:00,1,Tuesday,2018-07-03T09:00:00.000000000Z,15363,1.3165,1.31679,1.31322,1.31465,-0.00028999999999990145,0.0032799999999999496,0.0018499999999999073,0.003569999999999851,0.0021399999999998087,-0.0014300000000000423,DOWN
2018-07-03,13:00:00,1,Tuesday,2018-07-03T13:00:00.000000000Z,18657,1.31465,1.31747,1.31393,1.31653,-0.0028199999999998226,0.0007200000000000539,-0.0018799999999998818,0.0035399999999998766,0.0009399999999999409,-0.0025999999999999357,UP
2018-07-03,17:00:00,1,Tuesday,2018-07-03T17:00:00.000000000Z,6952,1.31652,1.31654,1.31341,1.31381,-2.0000000000131024e-05,0.003109999999999946,0.00270999999999999,0.003130000000000077,0.0027300000000001212,-0.00039999999999995595,DOWN
2018-07-03,21:00:00,1,Tuesday,2018-07-03T21:00:00.000000000Z,6314,1.31386,1.31468,1.31286,1.31293,-0.0008200000000000429,0.001000000000000112,0.0009300000000000974,0.0018200000000001548,0.0017500000000001403,-7.00000000000145e-05,DOWN
2018-07-04,01:00:00,2,Wednesday,2018-07-04T01:00:00.000000000Z,11056,1.31294,1.31353,1.31107,1.31335,-0.0005900000000000905,0.0018700000000000383,-0.00041000000000002146,0.0024600000000001288,0.000180000000000069,-0.0022800000000000598,UP
2018-07-04,05:00:00,2,Wednesday,2018-07-04T05:00:00.000000000Z,13898,1.31335,1.31612,1.31237,1.31541,-0.002769999999999939,0.0009799999999999809,-0.0020599999999999508,0.00374999999999992,0.0007099999999999884,-0.0030399999999999316,UP
2018-07-04,09:00:00,2,Wednesday,2018-07-04T09:00:00.000000000Z,10411,1.3154,1.31583,1.31328,1.31461,-0.0004300000000001525,0.0021199999999998997,0.0007899999999998464,0.0025500000000000522,0.0012199999999999989,-0.0013300000000000534,DOWN
2018-07-04,13:00:00,2,Wednesday,2018-07-04T13:00:00.000000000Z,11775,1.31461,1.31568,1.31291,1.31308,-0.0010699999999999044,0.0017000000000000348,0.0015300000000000313,0.002769999999999939,0.0025999999999999357,-0.00017000000000000348,DOWN
2018-07-04,17:00:00,2,Wednesday,2018-07-04T17:00:00.000000000Z,27579,1.31297,1.3149,1.31266,1.31415,-0.0019299999999999873,0.00031000000000003247,-0.0011799999999999589,0.0022400000000000198,0.0007500000000000284,-0.0014899999999999913,UP
2018-07-04,21:00:00,2,Wednesday,2018-07-04T21:00:00.000000000Z,5425,1.31411,1.31475,1.31348,1.31446,-0.000640000000000196,0.0006299999999999084,-0.0003500000000000725,0.0012700000000001044,0.0002900000000001235,-0.0009799999999999809,UP
2018-07-05,01:00:00,3,Thursday,2018-07-05T01:00:00.000000000Z,10716,1.31446,1.31538,1.3137,1.31518,-0.0009200000000000319,0.0007599999999998719,-0.0007200000000000539,0.0016799999999999038,0.00019999999999997797,-0.0014799999999999258,UP
2018-07-05,05:00:00,3,Thursday,2018-07-05T05:00:00.000000000Z,16209,1.31521,1.31569,1.31346,1.31435,-0.00048000000000003595,0.0017499999999999183,0.0008600000000000829,0.0022299999999999542,0.0013400000000001189,-0.0008899999999998354,DOWN
2018-07-05,09:00:00,3,Thursday,2018-07-05T09:00:00.000000000Z,13193,1.31435,1.31593,1.31142,1.31214,-0.0015800000000001369,0.002929999999999877,0.0022099999999998232,0.004510000000000014,0.00378999999999996,-0.0007200000000000539,DOWN
2018-07-05,13:00:00,3,Thursday,2018-07-05T13:00:00.000000000Z,18413,1.31212,1.3139,1.31161,1.31213,-0.0017800000000001148,0.0005100000000000104,-1.0000000000065512e-05,0.0022900000000001253,0.0017700000000000493,-0.000520000000000076,UP
2018-07-05,17:00:00,3,Thursday,2018-07-05T17:00:00.000000000Z,11806,1.31218,1.31522,1.31203,1.31309,-0.0030400000000001537,0.00014999999999987246,-0.0009100000000001884,0.003190000000000026,0.0021299999999999653,-0.001060000000000061,UP
2018-07-05,21:00:00,3,Thursday,2018-07-05T21:00:00.000000000Z,6065,1.3132,1.31419,1.31302,1.31402,-0.0009900000000000464,0.00017999999999984695,-0.0008200000000000429,0.0011699999999998933,0.00017000000000000348,-0.0009999999999998899,UP
2018-07-06,01:00:00,4,Friday,2018-07-06T01:00:00.000000000Z,10684,1.31398,1.31501,1.3133,1.31426,-0.0010300000000000864,0.0006800000000000139,-0.000280000000000058,0.0017100000000001003,0.0007500000000000284,-0.0009600000000000719,UP
2018-07-06,05:00:00,4,Friday,2018-07-06T05:00:00.000000000Z,13560,1.31425,1.31432,1.31214,1.31335,-7.00000000000145e-05,0.0021099999999998342,0.0008999999999999009,0.0021799999999998487,0.0009699999999999154,-0.0012099999999999334,DOWN
2018-07-06,09:00:00,4,Friday,2018-07-06T09:00:00.000000000Z,19927,1.31334,1.31466,1.30826,1.31391,-0.0013199999999999878,0.005079999999999973,-0.0005699999999999594,0.006399999999999961,0.0007500000000000284,-0.005649999999999933,UP
2018-07-06,13:00:00,4,Friday,2018-07-06T13:00:00.000000000Z,21883,1.31386,1.31415,1.30755,1.30949,-0.00028999999999990145,0.006310000000000038,0.004369999999999985,0.006599999999999939,0.0046599999999998865,-0.0019400000000000528,DOWN
2018-07-06,17:00:00,4,Friday,2018-07-06T17:00:00.000000000Z,9317,1.30949,1.31069,1.30808,1.30857,-0.0011999999999998678,0.0014100000000001334,0.0009200000000000319,0.002610000000000001,0.0021199999999998997,-0.0004900000000001015,DOWN
2018-07-08,21:00:00,6,Sunday,2018-07-08T21:00:00.000000000Z,5328,1.30801,1.31,1.30801,1.3092,-0.0019900000000001583,0.0,-0.0011900000000000244,0.0019900000000001583,0.0008000000000001339,-0.0011900000000000244,UP
2018-07-09,01:00:00,0,Monday,2018-07-09T01:00:00.000000000Z,7519,1.30926,1.30962,1.30786,1.30791,-0.00035999999999991594,0.0014000000000000679,0.0013500000000001844,0.0017599999999999838,0.0017100000000001003,-4.999999999988347e-05,DOWN
2018-07-09,05:00:00,0,Monday,2018-07-09T05:00:00.000000000Z,12944,1.30791,1.30933,1.30685,1.30802,-0.0014200000000001989,0.0010599999999998388,-0.0001100000000000545,0.0024800000000000377,0.0013100000000001444,-0.0011699999999998933,UP
2018-07-09,09:00:00,0,Monday,2018-07-09T09:00:00.000000000Z,10659,1.30803,1.3083,1.30689,1.30783,-0.00026999999999999247,0.0011399999999999189,0.00019999999999997797,0.0014099999999999113,0.00046999999999997044,-0.0009399999999999409,DOWN
2018-07-09,13:00:00,0,Monday,2018-07-09T13:00:00.000000000Z,19921,1.30783,1.3116,1.3065,1.3116,-0.003770000000000051,0.0013300000000000534,-0.003770000000000051,0.0051000000000001044,0.0,-0.0051000000000001044,UP
2018-07-09,17:00:00,0,Monday,2018-07-09T17:00:00.000000000Z,9556,1.31161,1.31224,1.31061,1.31061,-0.0006300000000001305,0.0009999999999998899,0.0009999999999998899,0.0016300000000000203,0.0016300000000000203,0.0,DOWN
2018-07-09,21:00:00,0,Monday,2018-07-09T21:00:00.000000000Z,6788,1.31119,1.31163,1.31003,1.31017,-0.00043999999999999595,0.0011600000000000499,0.0010200000000000209,0.0016000000000000458,0.0014600000000000168,-0.000140000000000029,DOWN
2018-07-10,01:00:00,1,Tuesday,2018-07-10T01:00:00.000000000Z,6757,1.31016,1.31235,1.31012,1.31227,-0.0021899999999999142,4.0000000000040004e-05,-0.0021100000000000563,0.0022299999999999542,7.999999999985796e-05,-0.0021500000000000963,UP
2018-07-10,05:00:00,1,Tuesday,2018-07-10T05:00:00.000000000Z,10585,1.31227,1.31408,1.31219,1.31336,-0.0018099999999998673,8.000000000008001e-05,-0.0010900000000000354,0.0018899999999999473,0.0007199999999998319,-0.0011700000000001154,UP
2018-07-10,09:00:00,1,Tuesday,2018-07-10T09:00:00.000000000Z,12350,1.31334,1.31458,1.31216,1.31254,-0.0012400000000001299,0.0011799999999999589,0.0007999999999999119,0.0024200000000000887,0.0020400000000000418,-0.00038000000000004697,DOWN
2018-07-10,13:00:00,1,Tuesday,2018-07-10T13:00:00.000000000Z,17862,1.31257,1.31434,1.31115,1.3127,-0.0017700000000000493,0.0014199999999999768,-0.00012999999999996348,0.003190000000000026,0.0016400000000000858,-0.0015499999999999403,UP
2018-07-10,17:00:00,1,Tuesday,2018-07-10T17:00:00.000000000Z,9322,1.31269,1.31269,1.31005,1.311,0.0,0.0026399999999999757,0.0016899999999999693,0.0026399999999999757,0.0016899999999999693,-0.0009500000000000064,DOWN
2018-07-10,21:00:00,1,Tuesday,2018-07-10T21:00:00.000000000Z,11057,1.31146,1.31524,1.31019,1.31523,-0.0037799999999998946,0.0012700000000001044,-0.003769999999999829,0.005049999999999999,1.0000000000065512e-05,-0.005039999999999933,UP
2018-07-11,01:00:00,2,Wednesday,2018-07-11T01:00:00.000000000Z,9484,1.31521,1.31546,1.31313,1.31389,-0.0002500000000000835,0.002080000000000082,0.0013199999999999878,0.0023300000000001653,0.0015700000000000713,-0.0007600000000000939,DOWN
2018-07-11,05:00:00,2,Wednesday,2018-07-11T05:00:00.000000000Z,12850,1.31392,1.31521,1.31288,1.31521,-0.0012900000000000134,0.0010399999999999299,-0.0012900000000000134,0.0023299999999999432,0.0,-0.0023299999999999432,UP
2018-07-11,09:00:00,2,Wednesday,2018-07-11T09:00:00.000000000Z,17288,1.3152,1.31737,1.31261,1.3131,-0.0021700000000000053,0.00258999999999987,0.0020999999999999908,0.0047599999999998754,0.004269999999999996,-0.0004899999999998794,DOWN
2018-07-11,13:00:00,2,Wednesday,2018-07-11T13:00:00.000000000Z,44214,1.31308,1.3161,1.30594,1.3151,-0.0030200000000000227,0.007139999999999924,-0.0020199999999999108,0.010159999999999947,0.001000000000000112,-0.009159999999999835,UP
2018-07-11,17:00:00,2,Wednesday,2018-07-11T17:00:00.000000000Z,23326,1.31508,1.32145,1.31502,1.32101,-0.006369999999999987,5.999999999994898e-05,-0.005929999999999991,0.006429999999999936,0.00043999999999999595,-0.00598999999999994,UP
2018-07-11,21:00:00,2,Wednesday,2018-07-11T21:00:00.000000000Z,6632,1.32104,1.32182,1.32055,1.32092,-0.0007800000000000029,0.0004900000000001015,0.00011999999999989797,0.0012700000000001044,0.0008999999999999009,-0.0003700000000002035,DOWN
2018-07-12,01:00:00,3,Thursday,2018-07-12T01:00:00.000000000Z,8698,1.3209,1.32146,1.31966,1.31975,-0.000560000000000116,0.0012399999999999078,0.0011499999999999844,0.0018000000000000238,0.0017100000000001003,-8.999999999992347e-05,DOWN
2018-07-12,05:00:00,3,Thursday,2018-07-12T05:00:00.000000000Z,13900,1.31974,1.32088,1.31812,1.3199,-0.001140000000000141,0.0016199999999999548,-0.00016000000000016001,0.0027600000000000957,0.0009799999999999809,-0.0017800000000001148,UP
2018-07-12,09:00:00,3,Thursday,2018-07-12T09:00:00.000000000Z,17678,1.31989,1.32036,1.3149,1.31641,-0.00046999999999997044,0.00499000000000005,0.0034799999999999276,0.00546000000000002,0.003949999999999898,-0.0015100000000001224,DOWN
2018-07-12,13:00:00,3,Thursday,2018-07-12T13:00:00.000000000Z,21801,1.3164,1.31837,1.31533,1.31629,-0.0019700000000000273,0.0010699999999999044,0.0001100000000000545,0.0030399999999999316,0.002080000000000082,-0.0009599999999998499,DOWN
2018-07-12,17:00:00,3,Thursday,2018-07-12T17:00:00.000000000Z,12692,1.31629,1.31722,1.31522,1.31533,-0.0009300000000000974,0.0010699999999999044,0.0009599999999998499,0.0020000000000000018,0.0018899999999999473,-0.0001100000000000545,DOWN
2018-07-12,21:00:00,3,Thursday,2018-07-12T21:00:00.000000000Z,6815,1.31547,1.31721,1.31518,1.3159,-0.0017400000000000748,0.00028999999999990145,-0.0004300000000001525,0.0020299999999999763,0.0013099999999999223,-0.0007200000000000539,UP
2018-07-13,01:00:00,4,Friday,2018-07-13T01:00:00.000000000Z,7044,1.31591,1.31657,1.31516,1.31655,-0.000660000000000105,0.0007499999999998064,-0.000640000000000196,0.0014099999999999113,1.999999999990898e-05,-0.0013900000000000023,UP
2018-07-13,05:00:00,4,Friday,2018-07-13T05:00:00.000000000Z,13264,1.31653,1.3198,1.31589,1.31912,-0.003270000000000106,0.0006399999999999739,-0.0025900000000000922,0.00391000000000008,0.0006800000000000139,-0.003230000000000066,UP
2018-07-13,09:00:00,4,Friday,2018-07-13T09:00:00.000000000Z,15817,1.31918,1.32077,1.31826,1.31897,-0.0015899999999999803,0.0009200000000000319,0.00021000000000004349,0.0025100000000000122,0.0018000000000000238,-0.0007099999999999884,DOWN
2018-07-13,13:00:00,4,Friday,2018-07-13T13:00:00.000000000Z,20394,1.31896,1.31943,1.31571,1.31666,-0.0004700000000001925,0.003249999999999975,0.0022999999999999687,0.0037200000000001676,0.0027700000000001612,-0.0009500000000000064,DOWN
2018-07-13,17:00:00,4,Friday,2018-07-13T17:00:00.000000000Z,8681,1.31665,1.3178,1.31471,1.31497,-0.0011499999999999844,0.0019400000000000528,0.0016800000000001258,0.003090000000000037,0.00283000000000011,-0.00025999999999992696,DOWN
2018-07-15,21:00:00,6,Sunday,2018-07-15T21:00:00.000000000Z,5857,1.31524,1.31614,1.31482,1.31488,-0.0009000000000001229,0.0004199999999998649,0.00035999999999991594,0.0013199999999999878,0.0012600000000000389,-5.999999999994898e-05,DOWN
2018-07-16,01:00:00,0,Monday,2018-07-16T01:00:00.000000000Z,9602,1.31489,1.31609,1.31424,1.31484,-0.0012000000000000899,0.0006499999999998174,4.999999999988347e-05,0.0018499999999999073,0.0012499999999999734,-0.0005999999999999339,DOWN
2018-07-16,05:00:00,0,Monday,2018-07-16T05:00:00.000000000Z,12380,1.31478,1.31587,1.31361,1.3149,-0.0010900000000000354,0.0011700000000001154,-0.00011999999999989797,0.0022600000000001508,0.0009700000000001374,-0.0012900000000000134,UP
2018-07-16,09:00:00,0,Monday,2018-07-16T09:00:00.000000000Z,12396,1.3149,1.31575,1.31364,1.31549,-0.0008500000000000174,0.0012600000000000389,-0.0005900000000000905,0.0021100000000000563,0.00025999999999992696,-0.0018500000000001293,UP
2018-07-16,13:00:00,0,Monday,2018-07-16T13:00:00.000000000Z,17795,1.31548,1.31556,1.31091,1.31318,-8.000000000008001e-05,0.004569999999999963,0.0022999999999999687,0.004650000000000043,0.0023800000000000487,-0.0022699999999999942,DOWN
2018-07-16,17:00:00,0,Monday,2018-07-16T17:00:00.000000000Z,9366,1.31311,1.3148,1.31279,1.31303,-0.0016899999999999693,0.000320000000000098,8.000000000008001e-05,0.0020100000000000673,0.0017700000000000493,-0.00024000000000001798,DOWN
2018-07-16,21:00:00,0,Monday,2018-07-16T21:00:00.000000000Z,4553,1.31389,1.31409,1.31323,1.31357,-0.00019999999999997797,0.000660000000000105,0.000320000000000098,0.0008600000000000829,0.000520000000000076,-0.00034000000000000696,DOWN
2018-07-17,01:00:00,1,Tuesday,2018-07-17T01:00:00.000000000Z,9311,1.31354,1.3141,1.3115,1.31171,-0.000560000000000116,0.0020399999999998197,0.0018299999999999983,0.0025999999999999357,0.0023900000000001143,-0.00020999999999982144,DOWN
2018-07-17,05:00:00,1,Tuesday,2018-07-17T05:00:00.000000000Z,12304,1.31169,1.31299,1.31104,1.31188,-0.0013000000000000789,0.0006500000000000394,-0.00018999999999991246,0.0019500000000001183,0.0011100000000001664,-0.0008399999999999519,UP
2018-07-17,09:00:00,1,Tuesday,2018-07-17T09:00:00.000000000Z,14773,1.31188,1.31672,1.31144,1.3166,-0.0048399999999999554,0.00043999999999999595,-0.0047200000000000575,0.005279999999999951,0.00011999999999989797,-0.005160000000000053,UP
2018-07-17,13:00:00,1,Tuesday,2018-07-17T13:00:00.000000000Z,25577,1.31656,1.32186,1.3164,1.32138,-0.005300000000000082,0.00015999999999993797,-0.0048200000000000465,0.00546000000000002,0.00048000000000003595,-0.0049799999999999844,UP
2018-07-17,17:00:00,1,Tuesday,2018-07-17T17:00:00.000000000Z,11477,1.32136,1.32136,1.31841,1.31888,0.0,0.002950000000000008,0.0024800000000000377,0.002950000000000008,0.0024800000000000377,-0.00046999999999997044,DOWN
2018-07-17,21:00:00,1,Tuesday,2018-07-17T21:00:00.000000000Z,6120,1.31914,1.32053,1.3189,1.31998,-0.0013900000000000023,0.00024000000000001798,-0.0008399999999999519,0.0016300000000000203,0.0005500000000000504,-0.0010799999999999699,UP
2018-07-18,01:00:00,2,Wednesday,2018-07-18T01:00:00.000000000Z,9891,1.31999,1.32129,1.31926,1.32119,-0.0013000000000000789,0.0007299999999998974,-0.0012000000000000899,0.0020299999999999763,9.999999999998899e-05,-0.0019299999999999873,UP
2018-07-18,05:00:00,2,Wednesday,2018-07-18T05:00:00.000000000Z,15104,1.32121,1.3251,1.32088,1.32427,-0.003889999999999949,0.00032999999999994145,-0.0030600000000000627,0.0042199999999998905,0.0008299999999998864,-0.003390000000000004,UP
2018-07-18,09:00:00,2,Wednesday,2018-07-18T09:00:00.000000000Z,15011,1.32428,1.32587,1.32321,1.32373,-0.0015900000000002024,0.0010699999999999044,0.0005499999999998284,0.0026600000000001067,0.0021400000000000308,-0.000520000000000076,DOWN
2018-07-18,13:00:00,2,Wednesday,2018-07-18T13:00:00.000000000Z,24158,1.32373,1.32512,1.31736,1.31804,-0.0013900000000000023,0.006369999999999987,0.005689999999999973,0.007759999999999989,0.007079999999999975,-0.0006800000000000139,DOWN
2018-07-18,17:00:00,2,Wednesday,2018-07-18T17:00:00.000000000Z,9713,1.31803,1.31841,1.31607,1.31661,-0.00038000000000004697,0.0019599999999999618,0.0014199999999999768,0.0023400000000000087,0.0018000000000000238,-0.0005399999999999849,DOWN
2018-07-18,21:00:00,2,Wednesday,2018-07-18T21:00:00.000000000Z,4636,1.31688,1.3171,1.31606,1.31646,-0.00021999999999988695,0.0008200000000000429,0.00042000000000008697,0.0010399999999999299,0.0006399999999999739,-0.00039999999999995595,DOWN
2018-07-19,01:00:00,3,Thursday,2018-07-19T01:00:00.000000000Z,12613,1.31646,1.31756,1.31588,1.31695,-0.001100000000000101,0.0005800000000000249,-0.0004900000000001015,0.0016800000000001258,0.0006099999999999994,-0.0010700000000001264,UP
2018-07-19,05:00:00,3,Thursday,2018-07-19T05:00:00.000000000Z,17089,1.31698,1.32248,1.31695,1.32171,-0.00550000000000006,2.999999999997449e-05,-0.004729999999999901,0.005530000000000035,0.0007700000000001594,-0.0047599999999998754,UP
2018-07-19,09:00:00,3,Thursday,2018-07-19T09:00:00.000000000Z,17746,1.32172,1.32681,1.32146,1.32643,-0.005090000000000039,0.00025999999999992696,-0.004709999999999992,0.005349999999999966,0.00038000000000004697,-0.004969999999999919,UP
2018-07-19,13:00:00,3,Thursday,2018-07-19T13:00:00.000000000Z,22054,1.32644,1.3289,1.32261,1.32753,-0.0024599999999999067,0.00383,-0.0010900000000000354,0.006289999999999907,0.0013699999999998713,-0.0049200000000000355,UP
2018-07-19,17:00:00,3,Thursday,2018-07-19T17:00:00.000000000Z,29845,1.32754,1.32758,1.32296,1.32684,-4.0000000000040004e-05,0.0045800000000000285,0.0006999999999999229,0.0046200000000000685,0.0007399999999999629,-0.0038800000000001056,DOWN
2018-07-19,21:00:00,3,Thursday,2018-07-19T21:00:00.000000000Z,7842,1.32705,1.32705,1.32552,1.32599,0.0,0.0015300000000000313,0.001060000000000061,0.0015300000000000313,0.001060000000000061,-0.00046999999999997044,DOWN
2018-07-20,01:00:00,4,Friday,2018-07-20T01:00:00.000000000Z,21553,1.32591,1.32887,1.32518,1.32539,-0.0029600000000000737,0.0007299999999998974,0.0005199999999998539,0.003689999999999971,0.0034799999999999276,-0.00021000000000004349,DOWN
2018-07-20,05:00:00,4,Friday,2018-07-20T05:00:00.000000000Z,17828,1.3254,1.32661,1.32452,1.32508,-0.0012100000000001554,0.0008799999999999919,0.00031999999999987594,0.0020900000000001473,0.0015300000000000313,-0.000560000000000116,DOWN
2018-07-20,09:00:00,4,Friday,2018-07-20T09:00:00.000000000Z,28029,1.32507,1.32524,1.31281,1.31298,-0.00017000000000000348,0.012259999999999938,0.012089999999999934,0.012429999999999941,0.012259999999999938,-0.00017000000000000348,DOWN
2018-07-20,13:00:00,4,Friday,2018-07-20T13:00:00.000000000Z,32636,1.31301,1.31642,1.31134,1.31558,-0.003409999999999913,0.0016700000000000603,-0.002569999999999961,0.005079999999999973,0.0008399999999999519,-0.0042400000000000215,UP
2018-07-20,17:00:00,4,Friday,2018-07-20T17:00:00.000000000Z,10893,1.31557,1.31568,1.31209,1.31368,-0.0001100000000000545,0.0034799999999999276,0.0018899999999999473,0.003589999999999982,0.0020000000000000018,-0.0015899999999999803,DOWN
2018-07-22,21:00:00,6,Sunday,2018-07-22T21:00:00.000000000Z,12990,1.31276,1.31379,1.31133,1.31225,-0.0010300000000000864,0.0014299999999998203,0.0005100000000000104,0.0024599999999999067,0.0015400000000000968,-0.0009199999999998099,DOWN
